,date,city_ibge_code,city,confirmed,deaths
0,20200521,2800100,Amparo de São Francisco,4,0
1,20200522,2800100,Amparo de São Francisco,4,0
2,20200523,2800100,Amparo de São Francisco,4,0
3,20200524,2800100,Amparo de São Francisco,4,0
4,20200525,2800100,Amparo de São Francisco,4,0
5,20200526,2800100,Amparo de São Francisco,4,0
6,20200527,2800100,Amparo de São Francisco,4,0
7,20200528,2800100,Amparo de São Francisco,4,0
8,20200529,2800100,Amparo de São Francisco,4,0
9,20200530,2800100,Amparo de São Francisco,6,0
10,20200531,2800100,Amparo de São Francisco,6,0
11,20200601,2800100,Amparo de São Francisco,6,0
12,20200602,2800100,Amparo de São Francisco,6,0
13,20200603,2800100,Amparo de São Francisco,6,0
14,20200604,2800100,Amparo de São Francisco,6,0
15,20200605,2800100,Amparo de São Francisco,6,0
16,20200606,2800100,Amparo de São Francisco,6,0
17,20200607,2800100,Amparo de São Francisco,6,0
18,20200608,2800100,Amparo de São Francisco,6,0
19,20200609,2800100,Amparo de São Francisco,6,0
20,20200610,2800100,Amparo de São Francisco,6,0
21,20200611,2800100,Amparo de São Francisco,7,0
22,20200612,2800100,Amparo de São Francisco,7,0
23,20200613,2800100,Amparo de São Francisco,7,0
24,20200614,2800100,Amparo de São Francisco,7,0
25,20200615,2800100,Amparo de São Francisco,7,0
26,20200616,2800100,Amparo de São Francisco,7,0
27,20200617,2800100,Amparo de São Francisco,7,0
28,20200618,2800100,Amparo de São Francisco,7,0
29,20200619,2800100,Amparo de São Francisco,7,0
30,20200620,2800100,Amparo de São Francisco,7,0
31,20200621,2800100,Amparo de São Francisco,7,0
32,20200622,2800100,Amparo de São Francisco,7,0
33,20200623,2800100,Amparo de São Francisco,7,0
34,20200624,2800100,Amparo de São Francisco,7,0
35,20200625,2800100,Amparo de São Francisco,7,0
36,20200626,2800100,Amparo de São Francisco,8,0
37,20200627,2800100,Amparo de São Francisco,8,0
38,20200628,2800100,Amparo de São Francisco,8,0
39,20200629,2800100,Amparo de São Francisco,8,0
40,20200630,2800100,Amparo de São Francisco,8,0
41,20200701,2800100,Amparo de São Francisco,8,0
42,20200702,2800100,Amparo de São Francisco,8,0
43,20200703,2800100,Amparo de São Francisco,16,0
44,20200704,2800100,Amparo de São Francisco,16,0
45,20200705,2800100,Amparo de São Francisco,16,0
46,20200706,2800100,Amparo de São Francisco,16,0
47,20200707,2800100,Amparo de São Francisco,16,0
48,20200708,2800100,Amparo de São Francisco,16,0
49,20200709,2800100,Amparo de São Francisco,20,0
50,20200710,2800100,Amparo de São Francisco,22,0
51,20200711,2800100,Amparo de São Francisco,22,0
52,20200712,2800100,Amparo de São Francisco,22,0
53,20200713,2800100,Amparo de São Francisco,22,0
54,20200714,2800100,Amparo de São Francisco,22,0
55,20200715,2800100,Amparo de São Francisco,22,0
56,20200716,2800100,Amparo de São Francisco,27,0
57,20200717,2800100,Amparo de São Francisco,27,0
58,20200718,2800100,Amparo de São Francisco,27,0
59,20200719,2800100,Amparo de São Francisco,27,0
60,20200720,2800100,Amparo de São Francisco,27,0
61,20200721,2800100,Amparo de São Francisco,37,0
62,20200722,2800100,Amparo de São Francisco,39,0
63,20200723,2800100,Amparo de São Francisco,39,0
64,20200726,2800100,Amparo de São Francisco,57,0
65,20200728,2800100,Amparo de São Francisco,46,0
66,20200729,2800100,Amparo de São Francisco,46,0
67,20200730,2800100,Amparo de São Francisco,54,0
68,20200801,2800100,Amparo de São Francisco,60,0
69,20200802,2800100,Amparo de São Francisco,60,0
70,20200803,2800100,Amparo de São Francisco,60,0
71,20200804,2800100,Amparo de São Francisco,65,0
72,20200805,2800100,Amparo de São Francisco,65,0
73,20200806,2800100,Amparo de São Francisco,68,0
74,20200807,2800100,Amparo de São Francisco,68,0
75,20200808,2800100,Amparo de São Francisco,68,0
76,20200809,2800100,Amparo de São Francisco,68,0
77,20200811,2800100,Amparo de São Francisco,68,0
78,20200812,2800100,Amparo de São Francisco,69,0
79,20200813,2800100,Amparo de São Francisco,69,0
80,20200814,2800100,Amparo de São Francisco,69,0
81,20200815,2800100,Amparo de São Francisco,69,0
82,20200816,2800100,Amparo de São Francisco,69,0
83,20200817,2800100,Amparo de São Francisco,70,0
84,20200819,2800100,Amparo de São Francisco,70,0
85,20200820,2800100,Amparo de São Francisco,70,0
86,20200821,2800100,Amparo de São Francisco,70,0
87,20200822,2800100,Amparo de São Francisco,70,0
88,20200823,2800100,Amparo de São Francisco,70,0
89,20200824,2800100,Amparo de São Francisco,70,0
90,20200825,2800100,Amparo de São Francisco,70,0
91,20200826,2800100,Amparo de São Francisco,70,0
92,20200827,2800100,Amparo de São Francisco,70,0
93,20200828,2800100,Amparo de São Francisco,70,0
94,20200829,2800100,Amparo de São Francisco,70,0
95,20200830,2800100,Amparo de São Francisco,70,0
96,20200831,2800100,Amparo de São Francisco,70,0
97,20200901,2800100,Amparo de São Francisco,71,0
98,20200902,2800100,Amparo de São Francisco,72,0
99,20200903,2800100,Amparo de São Francisco,72,0
100,20200904,2800100,Amparo de São Francisco,72,0
101,20200905,2800100,Amparo de São Francisco,72,0
102,20200907,2800100,Amparo de São Francisco,72,0
103,20200908,2800100,Amparo de São Francisco,72,0
104,20200909,2800100,Amparo de São Francisco,72,0
105,20200910,2800100,Amparo de São Francisco,72,0
106,20200911,2800100,Amparo de São Francisco,72,0
107,20200912,2800100,Amparo de São Francisco,72,0
108,20200913,2800100,Amparo de São Francisco,72,0
109,20200914,2800100,Amparo de São Francisco,72,0
110,20200915,2800100,Amparo de São Francisco,72,0
111,20200916,2800100,Amparo de São Francisco,72,0
112,20200917,2800100,Amparo de São Francisco,72,0
113,20200918,2800100,Amparo de São Francisco,72,0
114,20200919,2800100,Amparo de São Francisco,72,0
115,20200920,2800100,Amparo de São Francisco,72,0
116,20200921,2800100,Amparo de São Francisco,72,0
117,20200922,2800100,Amparo de São Francisco,72,0
118,20200923,2800100,Amparo de São Francisco,72,0
119,20200924,2800100,Amparo de São Francisco,72,0
120,20200925,2800100,Amparo de São Francisco,72,0
121,20200926,2800100,Amparo de São Francisco,72,0
122,20200927,2800100,Amparo de São Francisco,72,0
123,20200928,2800100,Amparo de São Francisco,73,1
124,20200929,2800100,Amparo de São Francisco,73,1
125,20200930,2800100,Amparo de São Francisco,73,1
126,20201001,2800100,Amparo de São Francisco,73,1
127,20201002,2800100,Amparo de São Francisco,74,1
128,20201003,2800100,Amparo de São Francisco,74,1
129,20201004,2800100,Amparo de São Francisco,74,1
130,20201005,2800100,Amparo de São Francisco,74,1
131,20201006,2800100,Amparo de São Francisco,74,1
132,20201007,2800100,Amparo de São Francisco,74,1
133,20201008,2800100,Amparo de São Francisco,74,2
134,20201009,2800100,Amparo de São Francisco,74,2
135,20201010,2800100,Amparo de São Francisco,74,2
136,20201011,2800100,Amparo de São Francisco,74,2
137,20201012,2800100,Amparo de São Francisco,74,2
138,20201013,2800100,Amparo de São Francisco,74,2
139,20201014,2800100,Amparo de São Francisco,74,2
140,20201016,2800100,Amparo de São Francisco,74,2
141,20201017,2800100,Amparo de São Francisco,74,2
142,20201018,2800100,Amparo de São Francisco,74,2
143,20201019,2800100,Amparo de São Francisco,74,2
144,20201021,2800100,Amparo de São Francisco,74,2
145,20201022,2800100,Amparo de São Francisco,74,2
146,20201023,2800100,Amparo de São Francisco,74,2
147,20201024,2800100,Amparo de São Francisco,74,2
148,20201025,2800100,Amparo de São Francisco,74,2
149,20201026,2800100,Amparo de São Francisco,74,2
150,20201027,2800100,Amparo de São Francisco,74,2
151,20201028,2800100,Amparo de São Francisco,74,2
152,20201030,2800100,Amparo de São Francisco,74,2
153,20201031,2800100,Amparo de São Francisco,74,2
154,20201101,2800100,Amparo de São Francisco,74,2
155,20201102,2800100,Amparo de São Francisco,74,2
156,20201103,2800100,Amparo de São Francisco,74,2
157,20201104,2800100,Amparo de São Francisco,74,2
158,20201105,2800100,Amparo de São Francisco,74,2
159,20201106,2800100,Amparo de São Francisco,74,2
160,20201108,2800100,Amparo de São Francisco,75,2
161,20201109,2800100,Amparo de São Francisco,75,2
162,20201110,2800100,Amparo de São Francisco,75,2
163,20201114,2800100,Amparo de São Francisco,75,2
164,20201115,2800100,Amparo de São Francisco,75,2
165,20201116,2800100,Amparo de São Francisco,75,2
166,20201117,2800100,Amparo de São Francisco,75,2
167,20201118,2800100,Amparo de São Francisco,75,2
168,20201120,2800100,Amparo de São Francisco,75,2
169,20201122,2800100,Amparo de São Francisco,75,2
170,20201123,2800100,Amparo de São Francisco,75,2
171,20201124,2800100,Amparo de São Francisco,75,2
172,20200521,2800209,Aquidabã,12,0
173,20200522,2800209,Aquidabã,11,0
174,20200523,2800209,Aquidabã,13,0
175,20200524,2800209,Aquidabã,13,0
176,20200525,2800209,Aquidabã,13,0
177,20200526,2800209,Aquidabã,15,1
178,20200527,2800209,Aquidabã,15,1
179,20200528,2800209,Aquidabã,15,1
180,20200529,2800209,Aquidabã,15,1
181,20200530,2800209,Aquidabã,15,1
182,20200531,2800209,Aquidabã,15,1
183,20200601,2800209,Aquidabã,16,1
184,20200602,2800209,Aquidabã,17,1
185,20200603,2800209,Aquidabã,20,1
186,20200604,2800209,Aquidabã,23,1
187,20200605,2800209,Aquidabã,24,1
188,20200606,2800209,Aquidabã,24,1
189,20200607,2800209,Aquidabã,24,1
190,20200608,2800209,Aquidabã,26,1
191,20200609,2800209,Aquidabã,25,1
192,20200610,2800209,Aquidabã,25,1
193,20200611,2800209,Aquidabã,27,1
194,20200612,2800209,Aquidabã,27,1
195,20200613,2800209,Aquidabã,29,1
196,20200614,2800209,Aquidabã,34,1
197,20200615,2800209,Aquidabã,32,1
198,20200616,2800209,Aquidabã,32,1
199,20200617,2800209,Aquidabã,35,2
200,20200618,2800209,Aquidabã,38,2
201,20200619,2800209,Aquidabã,39,2
202,20200620,2800209,Aquidabã,46,2
203,20200621,2800209,Aquidabã,48,2
204,20200622,2800209,Aquidabã,48,3
205,20200623,2800209,Aquidabã,55,3
206,20200624,2800209,Aquidabã,61,3
207,20200625,2800209,Aquidabã,68,4
208,20200626,2800209,Aquidabã,70,4
209,20200627,2800209,Aquidabã,83,5
210,20200628,2800209,Aquidabã,84,5
211,20200629,2800209,Aquidabã,84,5
212,20200630,2800209,Aquidabã,105,6
213,20200701,2800209,Aquidabã,106,6
214,20200702,2800209,Aquidabã,114,6
215,20200703,2800209,Aquidabã,131,6
216,20200704,2800209,Aquidabã,149,6
217,20200705,2800209,Aquidabã,152,6
218,20200706,2800209,Aquidabã,152,6
219,20200707,2800209,Aquidabã,162,6
220,20200708,2800209,Aquidabã,175,6
221,20200709,2800209,Aquidabã,187,6
222,20200710,2800209,Aquidabã,201,6
223,20200711,2800209,Aquidabã,218,6
224,20200712,2800209,Aquidabã,221,6
225,20200713,2800209,Aquidabã,223,6
226,20200714,2800209,Aquidabã,244,6
227,20200715,2800209,Aquidabã,255,6
228,20200716,2800209,Aquidabã,266,6
229,20200717,2800209,Aquidabã,279,6
230,20200718,2800209,Aquidabã,279,7
231,20200719,2800209,Aquidabã,282,7
232,20200720,2800209,Aquidabã,281,7
233,20200721,2800209,Aquidabã,300,7
234,20200722,2800209,Aquidabã,311,7
235,20200723,2800209,Aquidabã,315,7
236,20200726,2800209,Aquidabã,328,8
237,20200728,2800209,Aquidabã,341,8
238,20200729,2800209,Aquidabã,356,8
239,20200730,2800209,Aquidabã,371,9
240,20200801,2800209,Aquidabã,385,10
241,20200802,2800209,Aquidabã,390,10
242,20200803,2800209,Aquidabã,390,10
243,20200804,2800209,Aquidabã,403,10
244,20200805,2800209,Aquidabã,411,10
245,20200806,2800209,Aquidabã,432,10
246,20200807,2800209,Aquidabã,444,10
247,20200808,2800209,Aquidabã,453,10
248,20200809,2800209,Aquidabã,453,10
249,20200811,2800209,Aquidabã,467,10
250,20200812,2800209,Aquidabã,476,11
251,20200813,2800209,Aquidabã,484,11
252,20200814,2800209,Aquidabã,491,11
253,20200815,2800209,Aquidabã,497,11
254,20200816,2800209,Aquidabã,497,11
255,20200817,2800209,Aquidabã,497,11
256,20200819,2800209,Aquidabã,505,11
257,20200820,2800209,Aquidabã,507,11
258,20200821,2800209,Aquidabã,507,11
259,20200822,2800209,Aquidabã,511,11
260,20200823,2800209,Aquidabã,511,11
261,20200824,2800209,Aquidabã,511,11
262,20200825,2800209,Aquidabã,518,11
263,20200826,2800209,Aquidabã,519,11
264,20200827,2800209,Aquidabã,521,11
265,20200828,2800209,Aquidabã,524,11
266,20200829,2800209,Aquidabã,524,12
267,20200830,2800209,Aquidabã,524,12
268,20200831,2800209,Aquidabã,524,12
269,20200901,2800209,Aquidabã,527,12
270,20200902,2800209,Aquidabã,529,12
271,20200903,2800209,Aquidabã,536,12
272,20200904,2800209,Aquidabã,538,13
273,20200905,2800209,Aquidabã,543,13
274,20200907,2800209,Aquidabã,544,13
275,20200908,2800209,Aquidabã,544,13
276,20200909,2800209,Aquidabã,544,13
277,20200910,2800209,Aquidabã,545,13
278,20200911,2800209,Aquidabã,545,13
279,20200912,2800209,Aquidabã,546,13
280,20200913,2800209,Aquidabã,546,13
281,20200914,2800209,Aquidabã,546,14
282,20200915,2800209,Aquidabã,548,14
283,20200916,2800209,Aquidabã,551,14
284,20200917,2800209,Aquidabã,556,14
285,20200918,2800209,Aquidabã,556,14
286,20200919,2800209,Aquidabã,558,14
287,20200920,2800209,Aquidabã,558,14
288,20200921,2800209,Aquidabã,559,14
289,20200922,2800209,Aquidabã,560,14
290,20200923,2800209,Aquidabã,562,14
291,20200924,2800209,Aquidabã,563,14
292,20200925,2800209,Aquidabã,565,14
293,20200926,2800209,Aquidabã,565,14
294,20200927,2800209,Aquidabã,575,14
295,20200928,2800209,Aquidabã,576,14
296,20200929,2800209,Aquidabã,576,14
297,20200930,2800209,Aquidabã,581,14
298,20201001,2800209,Aquidabã,585,14
299,20201002,2800209,Aquidabã,586,15
300,20201003,2800209,Aquidabã,593,15
301,20201004,2800209,Aquidabã,593,15
302,20201005,2800209,Aquidabã,617,15
303,20201006,2800209,Aquidabã,618,15
304,20201007,2800209,Aquidabã,622,15
305,20201008,2800209,Aquidabã,631,15
306,20201009,2800209,Aquidabã,637,15
307,20201010,2800209,Aquidabã,643,16
308,20201011,2800209,Aquidabã,649,16
309,20201012,2800209,Aquidabã,649,16
310,20201013,2800209,Aquidabã,649,16
311,20201014,2800209,Aquidabã,651,16
312,20201016,2800209,Aquidabã,658,16
313,20201017,2800209,Aquidabã,665,16
314,20201018,2800209,Aquidabã,674,16
315,20201019,2800209,Aquidabã,675,16
316,20201021,2800209,Aquidabã,678,16
317,20201022,2800209,Aquidabã,683,16
318,20201023,2800209,Aquidabã,693,16
319,20201024,2800209,Aquidabã,697,16
320,20201025,2800209,Aquidabã,697,16
321,20201026,2800209,Aquidabã,697,16
322,20201027,2800209,Aquidabã,698,16
323,20201028,2800209,Aquidabã,698,16
324,20201030,2800209,Aquidabã,702,16
325,20201031,2800209,Aquidabã,702,16
326,20201101,2800209,Aquidabã,702,16
327,20201102,2800209,Aquidabã,703,16
328,20201103,2800209,Aquidabã,704,16
329,20201104,2800209,Aquidabã,706,17
330,20201105,2800209,Aquidabã,706,17
331,20201106,2800209,Aquidabã,706,17
332,20201108,2800209,Aquidabã,707,17
333,20201109,2800209,Aquidabã,707,17
334,20201110,2800209,Aquidabã,707,17
335,20201114,2800209,Aquidabã,712,17
336,20201115,2800209,Aquidabã,712,17
337,20201116,2800209,Aquidabã,712,17
338,20201117,2800209,Aquidabã,712,17
339,20201118,2800209,Aquidabã,712,17
340,20201120,2800209,Aquidabã,717,17
341,20201122,2800209,Aquidabã,717,17
342,20201123,2800209,Aquidabã,718,17
343,20201124,2800209,Aquidabã,723,17
344,20200521,2800308,Aracaju,2843,33
345,20200522,2800308,Aracaju,2940,38
346,20200523,2800308,Aracaju,3066,41
347,20200524,2800308,Aracaju,3166,44
348,20200525,2800308,Aracaju,3239,48
349,20200526,2800308,Aracaju,3406,54
350,20200527,2800308,Aracaju,3492,57
351,20200528,2800308,Aracaju,3623,59
352,20200529,2800308,Aracaju,3784,65
353,20200530,2800308,Aracaju,3944,68
354,20200531,2800308,Aracaju,4061,71
355,20200601,2800308,Aracaju,4190,75
356,20200602,2800308,Aracaju,4400,79
357,20200603,2800308,Aracaju,4582,83
358,20200604,2800308,Aracaju,4691,85
359,20200605,2800308,Aracaju,4940,90
360,20200606,2800308,Aracaju,5123,94
361,20200607,2800308,Aracaju,5296,98
362,20200608,2800308,Aracaju,5572,107
363,20200609,2800308,Aracaju,5815,113
364,20200610,2800308,Aracaju,6079,119
365,20200611,2800308,Aracaju,6322,128
366,20200612,2800308,Aracaju,6693,134
367,20200613,2800308,Aracaju,7481,142
368,20200614,2800308,Aracaju,8193,149
369,20200615,2800308,Aracaju,9387,154
370,20200616,2800308,Aracaju,9849,160
371,20200617,2800308,Aracaju,10094,165
372,20200618,2800308,Aracaju,10423,173
373,20200619,2800308,Aracaju,10699,181
374,20200620,2800308,Aracaju,10992,195
375,20200621,2800308,Aracaju,11270,201
376,20200622,2800308,Aracaju,11476,211
377,20200623,2800308,Aracaju,11782,216
378,20200624,2800308,Aracaju,11962,223
379,20200625,2800308,Aracaju,12362,236
380,20200626,2800308,Aracaju,12849,247
381,20200627,2800308,Aracaju,13615,256
382,20200628,2800308,Aracaju,14251,261
383,20200629,2800308,Aracaju,14486,272
384,20200630,2800308,Aracaju,14814,286
385,20200701,2800308,Aracaju,15117,301
386,20200702,2800308,Aracaju,15381,315
387,20200703,2800308,Aracaju,16035,327
388,20200704,2800308,Aracaju,16855,336
389,20200705,2800308,Aracaju,17099,342
390,20200706,2800308,Aracaju,17396,356
391,20200707,2800308,Aracaju,17709,364
392,20200708,2800308,Aracaju,18039,373
393,20200709,2800308,Aracaju,18369,380
394,20200710,2800308,Aracaju,18890,390
395,20200711,2800308,Aracaju,19638,398
396,20200712,2800308,Aracaju,20560,410
397,20200713,2800308,Aracaju,20884,421
398,20200714,2800308,Aracaju,21207,429
399,20200715,2800308,Aracaju,21549,433
400,20200716,2800308,Aracaju,21916,437
401,20200717,2800308,Aracaju,22149,443
402,20200718,2800308,Aracaju,22715,449
403,20200719,2800308,Aracaju,24000,454
404,20200720,2800308,Aracaju,24352,465
405,20200721,2800308,Aracaju,24741,477
406,20200722,2800308,Aracaju,25091,485
407,20200723,2800308,Aracaju,25489,500
408,20200726,2800308,Aracaju,26819,510
409,20200728,2800308,Aracaju,27474,525
410,20200729,2800308,Aracaju,27888,534
411,20200730,2800308,Aracaju,28375,537
412,20200801,2800308,Aracaju,29163,548
413,20200802,2800308,Aracaju,29330,553
414,20200803,2800308,Aracaju,29603,564
415,20200804,2800308,Aracaju,29734,574
416,20200805,2800308,Aracaju,29889,579
417,20200806,2800308,Aracaju,30136,584
418,20200807,2800308,Aracaju,30310,589
419,20200808,2800308,Aracaju,30429,594
420,20200809,2800308,Aracaju,30553,601
421,20200811,2800308,Aracaju,30795,618
422,20200812,2800308,Aracaju,30901,626
423,20200813,2800308,Aracaju,31139,630
424,20200814,2800308,Aracaju,31272,632
425,20200815,2800308,Aracaju,31472,634
426,20200816,2800308,Aracaju,31597,635
427,20200817,2800308,Aracaju,31777,640
428,20200819,2800308,Aracaju,32012,645
429,20200820,2800308,Aracaju,32115,649
430,20200821,2800308,Aracaju,32246,649
431,20200822,2800308,Aracaju,32434,651
432,20200823,2800308,Aracaju,32490,655
433,20200824,2800308,Aracaju,32545,660
434,20200825,2800308,Aracaju,32646,666
435,20200826,2800308,Aracaju,32716,668
436,20200827,2800308,Aracaju,32825,671
437,20200828,2800308,Aracaju,32956,675
438,20200829,2800308,Aracaju,33021,675
439,20200830,2800308,Aracaju,33098,676
440,20200831,2800308,Aracaju,33180,678
441,20200901,2800308,Aracaju,33283,684
442,20200902,2800308,Aracaju,33329,685
443,20200903,2800308,Aracaju,33394,685
444,20200904,2800308,Aracaju,33484,685
445,20200905,2800308,Aracaju,33569,686
446,20200907,2800308,Aracaju,33668,692
447,20200908,2800308,Aracaju,33668,692
448,20200909,2800308,Aracaju,33815,699
449,20200910,2800308,Aracaju,33869,701
450,20200911,2800308,Aracaju,33963,705
451,20200912,2800308,Aracaju,33982,707
452,20200913,2800308,Aracaju,34012,709
453,20200914,2800308,Aracaju,34107,711
454,20200915,2800308,Aracaju,34158,711
455,20200916,2800308,Aracaju,34201,711
456,20200917,2800308,Aracaju,34274,712
457,20200918,2800308,Aracaju,34310,714
458,20200919,2800308,Aracaju,34369,716
459,20200920,2800308,Aracaju,34411,719
460,20200921,2800308,Aracaju,34458,716
461,20200922,2800308,Aracaju,34493,714
462,20200923,2800308,Aracaju,34534,716
463,20200924,2800308,Aracaju,34582,719
464,20200925,2800308,Aracaju,34631,719
465,20200926,2800308,Aracaju,34716,722
466,20200927,2800308,Aracaju,34794,723
467,20200928,2800308,Aracaju,34824,725
468,20200929,2800308,Aracaju,34882,728
469,20200930,2800308,Aracaju,34971,731
470,20201001,2800308,Aracaju,35061,734
471,20201002,2800308,Aracaju,35121,734
472,20201003,2800308,Aracaju,35231,738
473,20201004,2800308,Aracaju,35303,738
474,20201005,2800308,Aracaju,35372,740
475,20201006,2800308,Aracaju,35447,743
476,20201007,2800308,Aracaju,35530,745
477,20201008,2800308,Aracaju,35623,748
478,20201009,2800308,Aracaju,35719,752
479,20201010,2800308,Aracaju,35885,754
480,20201011,2800308,Aracaju,36074,758
481,20201012,2800308,Aracaju,36131,761
482,20201013,2800308,Aracaju,36267,763
483,20201014,2800308,Aracaju,36360,766
484,20201016,2800308,Aracaju,36587,770
485,20201017,2800308,Aracaju,36697,773
486,20201018,2800308,Aracaju,36900,774
487,20201019,2800308,Aracaju,37195,777
488,20201021,2800308,Aracaju,37691,780
489,20201022,2800308,Aracaju,37793,782
490,20201023,2800308,Aracaju,37906,783
491,20201024,2800308,Aracaju,38039,784
492,20201025,2800308,Aracaju,38104,786
493,20201026,2800308,Aracaju,38117,789
494,20201027,2800308,Aracaju,38165,790
495,20201028,2800308,Aracaju,38183,792
496,20201030,2800308,Aracaju,38221,797
497,20201031,2800308,Aracaju,38260,798
498,20201101,2800308,Aracaju,38265,801
499,20201102,2800308,Aracaju,38334,805
500,20201103,2800308,Aracaju,38384,808
501,20201104,2800308,Aracaju,38459,810
502,20201105,2800308,Aracaju,38523,812
503,20201106,2800308,Aracaju,38732,812
504,20201108,2800308,Aracaju,38943,817
505,20201109,2800308,Aracaju,38997,818
506,20201110,2800308,Aracaju,39046,819
507,20201114,2800308,Aracaju,39300,826
508,20201115,2800308,Aracaju,39338,827
509,20201116,2800308,Aracaju,39422,827
510,20201117,2800308,Aracaju,39523,829
511,20201118,2800308,Aracaju,39595,830
512,20201120,2800308,Aracaju,39842,832
513,20201122,2800308,Aracaju,40118,833
514,20201123,2800308,Aracaju,40274,836
515,20201124,2800308,Aracaju,40470,838
516,20200521,2800407,Arauá,1,0
517,20200522,2800407,Arauá,1,0
518,20200523,2800407,Arauá,2,0
519,20200524,2800407,Arauá,3,1
520,20200525,2800407,Arauá,3,2
521,20200526,2800407,Arauá,4,2
522,20200527,2800407,Arauá,4,3
523,20200528,2800407,Arauá,4,3
524,20200529,2800407,Arauá,4,3
525,20200530,2800407,Arauá,4,3
526,20200531,2800407,Arauá,4,3
527,20200601,2800407,Arauá,4,3
528,20200602,2800407,Arauá,4,3
529,20200603,2800407,Arauá,4,3
530,20200604,2800407,Arauá,4,3
531,20200605,2800407,Arauá,4,3
532,20200606,2800407,Arauá,4,3
533,20200607,2800407,Arauá,4,3
534,20200608,2800407,Arauá,4,3
535,20200609,2800407,Arauá,4,3
536,20200610,2800407,Arauá,6,3
537,20200611,2800407,Arauá,8,3
538,20200612,2800407,Arauá,7,4
539,20200613,2800407,Arauá,8,4
540,20200614,2800407,Arauá,11,4
541,20200615,2800407,Arauá,12,4
542,20200616,2800407,Arauá,12,4
543,20200617,2800407,Arauá,12,4
544,20200618,2800407,Arauá,14,4
545,20200619,2800407,Arauá,23,4
546,20200620,2800407,Arauá,23,4
547,20200621,2800407,Arauá,25,4
548,20200622,2800407,Arauá,25,4
549,20200623,2800407,Arauá,27,4
550,20200624,2800407,Arauá,28,4
551,20200625,2800407,Arauá,30,4
552,20200626,2800407,Arauá,31,4
553,20200627,2800407,Arauá,37,4
554,20200628,2800407,Arauá,45,4
555,20200629,2800407,Arauá,48,5
556,20200630,2800407,Arauá,48,5
557,20200701,2800407,Arauá,47,5
558,20200702,2800407,Arauá,48,5
559,20200703,2800407,Arauá,54,5
560,20200704,2800407,Arauá,63,5
561,20200705,2800407,Arauá,63,5
562,20200706,2800407,Arauá,60,6
563,20200707,2800407,Arauá,61,6
564,20200708,2800407,Arauá,62,6
565,20200709,2800407,Arauá,67,6
566,20200710,2800407,Arauá,87,5
567,20200711,2800407,Arauá,91,5
568,20200712,2800407,Arauá,118,5
569,20200713,2800407,Arauá,124,5
570,20200714,2800407,Arauá,132,5
571,20200715,2800407,Arauá,134,5
572,20200716,2800407,Arauá,145,5
573,20200717,2800407,Arauá,149,5
574,20200718,2800407,Arauá,149,5
575,20200719,2800407,Arauá,176,5
576,20200720,2800407,Arauá,176,5
577,20200721,2800407,Arauá,176,5
578,20200722,2800407,Arauá,178,5
579,20200723,2800407,Arauá,184,5
580,20200726,2800407,Arauá,221,5
581,20200728,2800407,Arauá,240,5
582,20200729,2800407,Arauá,246,5
583,20200730,2800407,Arauá,246,6
584,20200801,2800407,Arauá,254,7
585,20200802,2800407,Arauá,254,7
586,20200803,2800407,Arauá,257,7
587,20200804,2800407,Arauá,257,7
588,20200805,2800407,Arauá,270,7
589,20200806,2800407,Arauá,270,7
590,20200807,2800407,Arauá,275,7
591,20200808,2800407,Arauá,278,7
592,20200809,2800407,Arauá,278,7
593,20200811,2800407,Arauá,285,7
594,20200812,2800407,Arauá,285,7
595,20200813,2800407,Arauá,288,7
596,20200814,2800407,Arauá,288,7
597,20200815,2800407,Arauá,288,7
598,20200816,2800407,Arauá,288,7
599,20200817,2800407,Arauá,292,7
600,20200819,2800407,Arauá,294,7
601,20200820,2800407,Arauá,294,7
602,20200821,2800407,Arauá,294,7
603,20200822,2800407,Arauá,294,7
604,20200823,2800407,Arauá,297,7
605,20200824,2800407,Arauá,297,7
606,20200825,2800407,Arauá,298,8
607,20200826,2800407,Arauá,298,8
608,20200827,2800407,Arauá,300,8
609,20200828,2800407,Arauá,300,8
610,20200829,2800407,Arauá,302,8
611,20200830,2800407,Arauá,302,8
612,20200831,2800407,Arauá,302,8
613,20200901,2800407,Arauá,302,8
614,20200902,2800407,Arauá,302,8
615,20200903,2800407,Arauá,303,8
616,20200904,2800407,Arauá,303,8
617,20200905,2800407,Arauá,308,8
618,20200907,2800407,Arauá,309,8
619,20200908,2800407,Arauá,309,8
620,20200909,2800407,Arauá,309,8
621,20200910,2800407,Arauá,309,8
622,20200911,2800407,Arauá,311,8
623,20200912,2800407,Arauá,311,8
624,20200913,2800407,Arauá,311,8
625,20200914,2800407,Arauá,312,8
626,20200915,2800407,Arauá,312,8
627,20200916,2800407,Arauá,312,8
628,20200917,2800407,Arauá,312,8
629,20200918,2800407,Arauá,312,8
630,20200919,2800407,Arauá,312,8
631,20200920,2800407,Arauá,312,8
632,20200921,2800407,Arauá,312,8
633,20200922,2800407,Arauá,312,8
634,20200923,2800407,Arauá,312,8
635,20200924,2800407,Arauá,312,8
636,20200925,2800407,Arauá,312,8
637,20200926,2800407,Arauá,312,8
638,20200927,2800407,Arauá,312,8
639,20200928,2800407,Arauá,312,8
640,20200929,2800407,Arauá,312,8
641,20200930,2800407,Arauá,312,8
642,20201001,2800407,Arauá,312,8
643,20201002,2800407,Arauá,312,8
644,20201003,2800407,Arauá,312,8
